id_viaje,vehiculo_id,tipo_vehiculo,fecha,mes,hora_salida,hora_llegada_real,hora_llegada_estimada,distancia_km,numero_entregas,combustible_litros,estado_viaje,tiempo_entrega_horas,tiempo_estimado_horas,diferencia_tiempo_horas,cumplimiento,costo_combustible_usd
VIAJE-5522,VH-117,Camión pesado,2025-01-01,2025-01,14:36:00,12:46:01,13:14:47,2822.96,3,1006.5,Cancelado,22.17,22.65,-0.4799999999999969,A tiempo,855.52
VIAJE-5523,VH-107,Camión ligero,2025-04-22,2025-04,08:16:00,04:26:43,04:06:48,727.51,5,265.65,Retrasado,20.18,19.85,0.3299999999999983,Retrasado,225.8
VIAJE-5524,VH-100,Camión ligero,2025-01-23,2025-01,10:04:00,21:55:53,23:20:28,749.71,5,336.5,Completado,11.86,13.27,-1.4100000000000001,A tiempo,286.02
VIAJE-5525,VH-111,Camión pesado,2025-02-22,2025-02,12:06:00,00:48:06,02:18:17,622.45,4,198.15,Completado,12.7,14.2,-1.5,A tiempo,168.43
VIAJE-5526,VH-101,Furgoneta,2025-03-24,2025-03,14:32:00,20:52:31,19:57:57,274.6,6,77.74,Completado,6.34,5.43,0.9100000000000001,Retrasado,66.08
VIAJE-5527,VH-124,Furgoneta,2025-05-07,2025-05,08:16:00,15:59:48,16:20:43,262.01,3,111.25,Completado,7.73,8.08,-0.34999999999999964,A tiempo,94.56
VIAJE-5528,VH-108,Camión ligero,2025-05-26,2025-05,12:25:00,05:17:33,05:05:57,1994.82,6,862.38,Completado,16.88,16.68,0.1999999999999993,Retrasado,733.02
VIAJE-5529,VH-124,Camión pesado,2025-03-08,2025-03,14:36:00,03:14:18,03:41:22,2023.15,5,873.01,Completado,12.64,13.09,-0.4499999999999993,A tiempo,742.06
VIAJE-5530,VH-112,Tráiler,2025-05-22,2025-05,08:06:00,22:35:20,22:39:45,691.33,4,310.45,Completado,14.49,14.56,-0.07000000000000028,A tiempo,263.88
VIAJE-5531,VH-110,Camión pesado,2025-04-11,2025-04,12:16:00,15:22:43,16:20:01,1481.91,5,641.71,Cancelado,3.11,4.07,-0.9600000000000004,A tiempo,545.45
VIAJE-5532,VH-112,Tráiler,2025-03-21,2025-03,14:24:00,18:29:31,17:02:13,1616.64,1,594.39,Completado,4.09,2.64,1.4499999999999997,Retrasado,505.23
VIAJE-5533,VH-121,Camión ligero,2025-01-29,2025-01,07:39:00,15:50:57,14:45:48,442.47,2,171.45,Retrasado,8.2,7.11,1.089999999999999,Retrasado,145.73
VIAJE-5534,VH-111,Camión pesado,2025-04-08,2025-04,06:22:00,13:34:57,13:58:41,353.43,4,92.73,Cancelado,7.22,7.61,-0.39000000000000057,A tiempo,78.82
VIAJE-5535,VH-117,Tráiler,2025-02-23,2025-02,12:20:00,01:46:00,00:15:30,927.37,6,327.3,Completado,13.43,11.93,1.5,Retrasado,278.2
VIAJE-5536,VH-110,Furgoneta,2025-06-03,2025-06,06:24:00,06:44:00,07:52:21,777.84,5,283.51,Completado,0.33,1.47,-1.14,A tiempo,240.98
VIAJE-5537,VH-109,Furgoneta,2025-02-15,2025-02,06:18:00,02:38:36,07:30:05,3101.62,6,1262.68,Cancelado,20.34,1.2,19.14,Retrasado,1073.28
VIAJE-5538,VH-119,Tráiler,2025-04-21,2025-04,13:26:00,17:44:00,17:17:49,264.75,3,109.62,Completado,4.3,3.86,0.43999999999999995,Retrasado,93.18
VIAJE-5539,VH-110,Tráiler,2025-04-04,2025-04,13:48:00,12:10:56,12:39:38,1152.71,1,468.58,Completado,22.38,22.86,-0.4800000000000004,A tiempo,398.29
VIAJE-5540,VH-124,Furgoneta,2025-02-26,2025-02,09:50:00,11:07:43,08:19:38,1374.66,4,579.29,Completado,1.3,22.49,-21.189999999999998,A tiempo,492.4
VIAJE-5541,VH-108,Tráiler,2025-04-08,2025-04,08:54:00,16:02:33,17:55:00,1894.0,3,494.03,Retrasado,7.14,9.02,-1.88,A tiempo,419.93
VIAJE-5542,VH-120,Furgoneta,2025-06-04,2025-06,11:14:00,07:47:58,06:48:12,1353.31,6,569.9,Completado,20.57,19.57,1.0,Retrasado,484.42
VIAJE-5543,VH-105,Camión pesado,2025-03-17,2025-03,08:48:00,23:31:00,01:46:10,1824.62,4,629.11,Retrasado,14.72,16.97,-2.2499999999999982,A tiempo,534.74
VIAJE-5544,VH-104,Furgoneta,2025-06-06,2025-06,07:24:00,10:40:35,10:52:55,108.66,3,29.34,Completado,3.28,3.48,-0.20000000000000018,A tiempo,24.94
VIAJE-5545,VH-116,Furgoneta,2025-05-17,2025-05,14:40:00,10:31:33,07:38:11,643.42,5,221.93,Cancelado,19.86,16.97,2.8900000000000006,Retrasado,188.64
VIAJE-5546,VH-112,Tráiler,2025-05-07,2025-05,14:08:00,01:08:38,01:27:34,365.17,5,160.07,Retrasado,11.01,11.33,-0.3200000000000003,A tiempo,136.06
VIAJE-5547,VH-100,Furgoneta,2025-04-25,2025-04,08:45:00,05:32:35,06:24:28,842.64,2,282.28,Completado,20.79,21.66,-0.870000000000001,A tiempo,239.94
VIAJE-5548,VH-123,Camión ligero,2025-02-12,2025-02,06:13:00,08:32:22,07:17:35,1030.61,4,346.3,Cancelado,2.32,1.08,1.2399999999999998,Retrasado,294.36
VIAJE-5549,VH-123,Tráiler,2025-05-17,2025-05,06:29:00,09:58:20,07:14:27,1895.31,6,846.6,Cancelado,3.49,0.76,2.7300000000000004,Retrasado,719.61
VIAJE-5550,VH-105,Furgoneta,2025-02-02,2025-02,07:42:00,11:20:40,09:53:14,1659.98,5,499.06,Completado,3.64,2.19,1.4500000000000002,Retrasado,424.2
VIAJE-5551,VH-101,Camión ligero,2025-06-23,2025-06,12:16:00,04:19:11,04:09:43,717.53,6,285.54,Completado,16.05,15.9,0.15000000000000036,Retrasado,242.71
VIAJE-5552,VH-102,Camión ligero,2025-02-05,2025-02,09:09:00,06:08:38,09:47:07,3122.1,3,1164.4,Retrasado,20.99,0.64,20.349999999999998,Retrasado,989.74
VIAJE-5553,VH-121,Camión ligero,2025-04-26,2025-04,13:57:00,03:32:00,05:23:17,2276.29,2,862.74,Completado,13.58,15.44,-1.8599999999999994,A tiempo,733.33
VIAJE-5554,VH-115,Camión pesado,2025-01-08,2025-01,09:55:00,02:12:59,22:13:24,2077.69,6,549.66,Retrasado,16.3,12.31,3.99,Retrasado,467.21
VIAJE-5555,VH-111,Camión ligero,2025-06-17,2025-06,14:03:00,04:54:18,10:17:38,1270.2,4,527.57,Completado,14.86,20.24,-5.379999999999999,A tiempo,448.43
VIAJE-5556,VH-110,Camión pesado,2025-01-09,2025-01,12:38:00,12:22:21,15:30:41,3301.38,3,1157.49,Completado,23.74,2.88,20.86,Retrasado,983.87
VIAJE-5557,VH-108,Camión pesado,2025-03-26,2025-03,09:56:00,01:59:24,03:22:36,504.68,6,200.89,Cancelado,16.06,17.44,-1.3800000000000026,A tiempo,170.76
VIAJE-5558,VH-102,Tráiler,2025-04-23,2025-04,13:32:00,04:43:01,04:00:45,1005.17,4,285.92,Completado,15.18,14.48,0.6999999999999993,Retrasado,243.03
VIAJE-5559,VH-108,Furgoneta,2025-03-08,2025-03,10:27:00,14:54:37,15:25:03,228.68,5,88.66,Retrasado,4.46,4.97,-0.5099999999999998,A tiempo,75.36
VIAJE-5560,VH-119,Camión pesado,2025-04-26,2025-04,14:06:00,16:48:58,16:57:15,156.04,6,46.53,Cancelado,2.72,2.85,-0.1299999999999999,A tiempo,39.55
VIAJE-5561,VH-103,Camión pesado,2025-05-18,2025-05,13:32:00,15:06:28,16:54:48,1028.57,5,422.52,Cancelado,1.57,3.38,-1.8099999999999998,A tiempo,359.14
VIAJE-5562,VH-118,Tráiler,2025-05-31,2025-05,14:32:00,04:14:53,05:22:00,2466.25,6,767.53,Completado,13.71,14.83,-1.1199999999999992,A tiempo,652.4
VIAJE-5563,VH-115,Camión pesado,2025-05-03,2025-05,07:17:00,23:54:41,22:24:37,2325.6,3,598.34,Completado,16.63,15.13,1.4999999999999982,Retrasado,508.59
VIAJE-5564,VH-123,Tráiler,2025-03-06,2025-03,08:17:00,16:21:52,16:43:30,308.3,5,113.6,Completado,8.08,8.44,-0.35999999999999943,A tiempo,96.56
VIAJE-5565,VH-116,Camión pesado,2025-03-02,2025-03,07:09:00,06:02:10,06:44:07,3254.52,6,833.21,Completado,22.89,23.59,-0.6999999999999993,A tiempo,708.23
VIAJE-5566,VH-118,Camión pesado,2025-02-14,2025-02,14:55:00,16:35:31,17:01:53,820.97,5,240.07,Completado,1.68,2.11,-0.42999999999999994,A tiempo,204.06
VIAJE-5567,VH-103,Camión ligero,2025-01-30,2025-01,06:11:00,18:45:51,17:06:53,824.79,1,292.31,Retrasado,12.58,10.93,1.6500000000000004,Retrasado,248.46
VIAJE-5568,VH-113,Tráiler,2025-01-30,2025-01,06:58:00,10:20:14,10:30:39,214.56,5,77.59,Retrasado,3.37,3.54,-0.16999999999999993,A tiempo,65.95
VIAJE-5569,VH-122,Tráiler,2025-02-01,2025-02,06:35:00,12:25:46,12:13:31,244.48,3,65.66,Completado,5.85,5.64,0.20999999999999996,Retrasado,55.81
VIAJE-5570,VH-123,Camión pesado,2025-05-22,2025-05,10:59:00,03:40:20,04:07:15,663.53,1,266.09,Retrasado,16.69,17.14,-0.4499999999999993,A tiempo,226.18
VIAJE-5571,VH-108,Tráiler,2025-05-21,2025-05,08:12:00,00:41:01,23:46:32,763.96,5,294.32,Completado,16.48,15.58,0.9000000000000004,Retrasado,250.17
VIAJE-5572,VH-101,Camión ligero,2025-02-20,2025-02,06:29:00,22:54:25,16:53:10,1866.41,2,771.71,Completado,16.42,10.4,6.020000000000001,Retrasado,655.95
VIAJE-5573,VH-110,Tráiler,2025-04-23,2025-04,07:21:00,10:14:56,10:11:26,166.87,4,71.65,Retrasado,2.9,2.84,0.06000000000000005,Retrasado,60.9
VIAJE-5574,VH-113,Furgoneta,2025-01-24,2025-01,07:00:00,02:37:45,23:59:59,1994.71,3,533.2,Completado,19.63,17.0,2.629999999999999,Retrasado,453.22
VIAJE-5575,VH-122,Camión pesado,2025-03-14,2025-03,06:51:00,05:24:46,06:11:07,969.24,4,421.11,Cancelado,22.56,23.34,-0.7800000000000011,A tiempo,357.94
VIAJE-5576,VH-108,Tráiler,2025-01-11,2025-01,14:39:00,17:20:31,17:17:07,164.0,2,58.98,Completado,2.69,2.64,0.04999999999999982,Retrasado,50.13
VIAJE-5577,VH-117,Camión pesado,2025-04-07,2025-04,14:46:00,18:52:12,17:55:45,1542.13,2,527.13,Completado,4.1,3.16,0.9399999999999995,Retrasado,448.06
VIAJE-5578,VH-116,Camión pesado,2025-05-19,2025-05,12:35:00,16:07:57,12:58:41,1815.73,5,646.09,Retrasado,3.55,0.39,3.1599999999999997,Retrasado,549.18
VIAJE-5579,VH-119,Camión ligero,2025-04-04,2025-04,06:23:00,21:18:52,20:46:18,1835.61,3,487.37,Retrasado,14.93,14.39,0.5399999999999991,Retrasado,414.26
VIAJE-5580,VH-112,Camión ligero,2025-06-02,2025-06,09:08:00,12:09:29,12:30:14,101.27,4,40.79,Completado,3.02,3.37,-0.3500000000000001,A tiempo,34.67
VIAJE-5581,VH-114,Camión pesado,2025-04-08,2025-04,06:19:00,05:17:40,08:58:24,2449.04,1,1092.47,Cancelado,22.98,2.66,20.32,Retrasado,928.6
VIAJE-5582,VH-111,Camión pesado,2025-01-19,2025-01,13:23:00,06:49:17,06:36:55,742.42,1,253.45,Completado,17.44,17.23,0.21000000000000085,Retrasado,215.43
VIAJE-5583,VH-121,Camión pesado,2025-05-05,2025-05,10:24:00,16:05:51,16:28:12,1822.32,1,746.14,Cancelado,5.7,6.07,-0.3700000000000001,A tiempo,634.22
VIAJE-5584,VH-104,Furgoneta,2025-01-24,2025-01,12:08:00,10:10:38,10:51:34,817.42,2,282.42,Cancelado,22.04,22.73,-0.6900000000000013,A tiempo,240.06
VIAJE-5585,VH-118,Camión ligero,2025-04-26,2025-04,06:51:00,17:22:41,19:40:02,2411.03,3,779.46,Completado,10.53,12.82,-2.290000000000001,A tiempo,662.54
VIAJE-5586,VH-103,Furgoneta,2025-06-24,2025-06,10:23:00,10:44:39,10:16:12,1544.49,3,542.36,Completado,0.36,23.89,-23.53,A tiempo,461.01
VIAJE-5587,VH-118,Camión pesado,2025-02-02,2025-02,11:31:00,03:43:11,09:00:13,2348.36,1,610.47,Retrasado,16.2,21.49,-5.289999999999999,A tiempo,518.9
VIAJE-5588,VH-107,Furgoneta,2025-04-15,2025-04,10:03:00,09:10:49,07:38:35,889.39,2,376.13,Completado,23.13,21.59,1.5399999999999991,Retrasado,319.71
VIAJE-5589,VH-116,Camión pesado,2025-05-24,2025-05,11:56:00,23:06:17,18:26:43,2163.11,1,750.8,Cancelado,11.17,6.51,4.66,Retrasado,638.18
VIAJE-5590,VH-105,Camión pesado,2025-03-09,2025-03,13:15:00,19:23:38,19:11:25,428.54,1,187.18,Completado,6.14,5.94,0.1999999999999993,Retrasado,159.1
VIAJE-5591,VH-100,Tráiler,2025-01-17,2025-01,06:50:00,00:59:57,02:22:41,953.68,6,249.67,Completado,18.17,19.54,-1.3699999999999974,A tiempo,212.22
VIAJE-5592,VH-118,Furgoneta,2025-01-01,2025-01,08:54:00,08:14:08,05:20:19,1453.6,6,417.45,Completado,23.34,20.44,2.8999999999999986,Retrasado,354.83
VIAJE-5593,VH-123,Camión ligero,2025-04-03,2025-04,09:52:00,03:31:39,22:58:49,1984.04,5,513.41,Retrasado,17.66,13.11,4.550000000000001,Retrasado,436.4
VIAJE-5594,VH-102,Tráiler,2025-06-01,2025-06,11:43:00,14:23:35,14:43:09,182.75,3,76.02,Completado,2.68,3.0,-0.31999999999999984,A tiempo,64.62
VIAJE-5595,VH-116,Furgoneta,2025-05-24,2025-05,11:44:00,03:12:46,04:35:39,966.38,2,342.47,Retrasado,15.48,16.86,-1.379999999999999,A tiempo,291.1
VIAJE-5596,VH-118,Camión pesado,2025-04-16,2025-04,11:08:00,16:30:41,18:51:20,1209.24,4,402.29,Completado,5.38,7.72,-2.34,A tiempo,341.95
VIAJE-5597,VH-119,Camión pesado,2025-05-02,2025-05,09:51:00,02:08:57,04:06:48,840.01,2,331.86,Completado,16.3,18.26,-1.9600000000000009,A tiempo,282.08
VIAJE-5598,VH-101,Furgoneta,2025-03-27,2025-03,06:09:00,00:19:57,23:48:17,953.84,5,369.06,Completado,18.18,17.65,0.5300000000000011,Retrasado,313.7
VIAJE-5599,VH-114,Furgoneta,2025-02-24,2025-02,11:28:00,01:14:39,00:34:19,834.34,2,361.84,Retrasado,13.78,13.11,0.6699999999999999,Retrasado,307.56
VIAJE-5600,VH-116,Camión ligero,2025-04-14,2025-04,10:34:00,08:35:45,06:34:19,1317.65,4,473.81,Completado,22.03,20.01,2.0199999999999996,Retrasado,402.74
VIAJE-5601,VH-109,Camión pesado,2025-05-21,2025-05,10:11:00,02:48:27,05:08:48,650.24,6,201.3,Completado,16.62,18.96,-2.34,A tiempo,171.1
VIAJE-5602,VH-117,Camión ligero,2025-03-26,2025-03,11:03:00,09:32:37,10:55:29,1074.6,3,353.22,Retrasado,22.49,23.87,-1.3800000000000026,A tiempo,300.24
VIAJE-5603,VH-119,Furgoneta,2025-04-01,2025-04,07:23:00,05:35:08,01:11:19,1680.76,5,697.4,Cancelado,22.2,17.81,4.390000000000001,Retrasado,592.79
VIAJE-5604,VH-101,Furgoneta,2025-03-25,2025-03,07:02:00,07:43:44,04:13:43,1432.19,6,641.65,Completado,0.7,21.2,-20.5,A tiempo,545.4
VIAJE-5605,VH-107,Camión ligero,2025-01-22,2025-01,07:29:00,21:18:47,22:27:34,2559.42,1,991.35,Completado,13.83,14.98,-1.1500000000000004,A tiempo,842.65
VIAJE-5606,VH-110,Furgoneta,2025-04-24,2025-04,12:03:00,21:38:23,16:50:28,1245.71,6,490.08,Completado,9.59,4.79,4.8,Retrasado,416.57
VIAJE-5607,VH-107,Furgoneta,2025-03-10,2025-03,07:43:00,17:51:52,18:22:20,304.7,1,87.28,Completado,10.15,10.66,-0.5099999999999998,A tiempo,74.19
VIAJE-5608,VH-118,Furgoneta,2025-01-16,2025-01,06:10:00,23:43:24,04:56:48,2509.28,6,666.94,Completado,17.56,22.78,-5.220000000000002,A tiempo,566.9
VIAJE-5609,VH-110,Camión pesado,2025-02-16,2025-02,11:51:00,19:57:54,19:23:18,1845.2,3,789.97,Completado,8.12,7.54,0.5799999999999992,Retrasado,671.47
VIAJE-5610,VH-101,Tráiler,2025-03-14,2025-03,06:53:00,07:31:46,05:14:48,1493.56,6,411.96,Cancelado,0.65,22.36,-21.71,A tiempo,350.17
VIAJE-5611,VH-117,Camión ligero,2025-04-01,2025-04,11:41:00,14:58:25,14:31:39,129.06,1,57.63,Completado,3.29,2.84,0.4500000000000002,Retrasado,48.99
VIAJE-5612,VH-121,Camión pesado,2025-03-19,2025-03,06:13:00,15:57:28,13:42:18,1793.66,1,493.64,Completado,9.74,7.49,2.25,Retrasado,419.59
VIAJE-5613,VH-106,Tráiler,2025-01-12,2025-01,14:39:00,00:47:29,20:24:28,2062.58,1,639.36,Cancelado,10.14,5.76,4.380000000000001,Retrasado,543.46
VIAJE-5614,VH-103,Camión pesado,2025-06-17,2025-06,11:56:00,18:14:25,16:57:36,1990.46,5,800.15,Completado,6.31,5.03,1.2799999999999994,Retrasado,680.13
VIAJE-5615,VH-111,Furgoneta,2025-02-07,2025-02,06:23:00,02:13:39,04:59:19,621.73,4,226.23,Cancelado,19.84,22.61,-2.7699999999999996,A tiempo,192.3
VIAJE-5616,VH-100,Camión ligero,2025-04-12,2025-04,12:58:00,08:46:22,09:23:13,2273.55,1,894.47,Retrasado,19.81,20.42,-0.610000000000003,A tiempo,760.3
VIAJE-5617,VH-108,Camión ligero,2025-03-03,2025-03,13:32:00,03:49:04,05:29:17,817.2,6,239.9,Completado,14.28,15.95,-1.67,A tiempo,203.92
VIAJE-5618,VH-118,Furgoneta,2025-03-20,2025-03,11:55:00,00:16:04,00:06:50,371.91,4,149.42,Completado,12.35,12.2,0.15000000000000036,Retrasado,127.01
VIAJE-5619,VH-110,Furgoneta,2025-01-03,2025-01,09:10:00,16:16:45,16:12:57,1964.38,1,878.22,Completado,7.11,7.05,0.0600000000000005,Retrasado,746.49
VIAJE-5620,VH-108,Camión pesado,2025-04-11,2025-04,08:18:00,15:09:55,15:20:03,353.49,2,132.75,Cancelado,6.87,7.03,-0.16000000000000014,A tiempo,112.84
VIAJE-5621,VH-122,Camión pesado,2025-02-26,2025-02,09:19:00,02:32:38,03:46:12,582.46,1,149.34,Completado,17.23,18.45,-1.2199999999999989,A tiempo,126.94
VIAJE-5622,VH-120,Tráiler,2025-06-23,2025-06,06:22:00,19:36:13,19:49:31,734.51,5,244.45,Completado,13.24,13.46,-0.22000000000000064,A tiempo,207.78
VIAJE-5623,VH-107,Camión ligero,2025-02-08,2025-02,07:05:00,02:44:54,03:26:04,939.27,2,236.04,Completado,19.66,20.35,-0.6900000000000013,A tiempo,200.63
VIAJE-5624,VH-114,Furgoneta,2025-05-25,2025-05,14:50:00,14:00:22,19:06:39,2266.47,5,606.38,Cancelado,23.17,4.28,18.89,Retrasado,515.42
VIAJE-5625,VH-123,Tráiler,2025-03-21,2025-03,08:25:00,12:33:08,12:27:06,281.76,2,115.75,Completado,4.14,4.04,0.09999999999999964,Retrasado,98.39
VIAJE-5626,VH-100,Camión pesado,2025-04-28,2025-04,11:22:00,13:19:01,17:04:46,859.2,4,367.73,Cancelado,1.95,5.71,-3.76,A tiempo,312.57
VIAJE-5627,VH-104,Camión ligero,2025-04-24,2025-04,07:05:00,21:56:10,00:25:37,2473.93,2,890.98,Completado,14.85,17.34,-2.49,A tiempo,757.33
VIAJE-5628,VH-106,Tráiler,2025-02-13,2025-02,07:41:00,22:15:55,17:15:34,2277.2,2,982.34,Cancelado,14.58,9.58,5.0,Retrasado,834.99
VIAJE-5629,VH-103,Tráiler,2025-01-02,2025-01,11:36:00,17:56:43,17:57:04,217.37,1,63.53,Completado,6.35,6.35,0.0,A tiempo,54.0
VIAJE-5630,VH-110,Camión ligero,2025-05-31,2025-05,11:36:00,00:04:57,20:26:36,2101.8,4,815.81,Retrasado,12.48,8.84,3.6400000000000006,Retrasado,693.44
VIAJE-5631,VH-117,Camión ligero,2025-01-13,2025-01,11:58:00,00:50:16,01:14:20,661.57,6,193.97,Cancelado,12.87,13.27,-0.40000000000000036,A tiempo,164.87
VIAJE-5632,VH-112,Camión pesado,2025-05-11,2025-05,13:57:00,23:52:45,01:15:14,500.07,3,156.12,Completado,9.93,11.3,-1.370000000000001,A tiempo,132.7
VIAJE-5633,VH-121,Camión ligero,2025-05-12,2025-05,08:10:00,19:23:46,14:40:56,1728.75,1,622.76,Cancelado,11.23,6.52,4.710000000000001,Retrasado,529.35
VIAJE-5634,VH-109,Camión pesado,2025-06-10,2025-06,09:08:00,17:36:27,13:36:01,1176.2,3,359.62,Completado,8.47,4.47,4.000000000000001,Retrasado,305.68
VIAJE-5635,VH-120,Camión pesado,2025-02-03,2025-02,14:47:00,21:49:47,21:59:35,330.19,3,129.47,Completado,7.05,7.21,-0.16000000000000014,A tiempo,110.05
VIAJE-5636,VH-121,Camión pesado,2025-06-10,2025-06,06:08:00,09:47:40,09:32:58,140.28,1,55.11,Completado,3.66,3.42,0.2400000000000002,Retrasado,46.84
VIAJE-5637,VH-107,Camión pesado,2025-02-03,2025-02,13:31:00,08:02:19,10:07:37,1244.95,6,371.92,Completado,18.52,20.61,-2.09,A tiempo,316.13
VIAJE-5638,VH-101,Camión pesado,2025-05-09,2025-05,07:26:00,00:51:53,00:19:12,555.74,3,139.26,Completado,17.43,16.89,0.5399999999999991,Retrasado,118.37
VIAJE-5639,VH-111,Camión pesado,2025-04-23,2025-04,13:29:00,07:51:10,08:27:54,1214.66,1,358.14,Completado,18.37,18.98,-0.6099999999999994,A tiempo,304.42
VIAJE-5640,VH-121,Camión ligero,2025-06-16,2025-06,08:38:00,14:45:27,15:38:10,350.96,6,92.94,Completado,6.12,7.0,-0.8799999999999999,A tiempo,79.0
VIAJE-5641,VH-112,Camión ligero,2025-02-10,2025-02,14:13:00,21:42:21,21:08:22,459.89,3,203.76,Cancelado,7.49,6.92,0.5700000000000003,Retrasado,173.2
VIAJE-5642,VH-108,Camión ligero,2025-06-08,2025-06,12:25:00,21:52:40,23:07:25,498.61,2,166.52,Completado,9.46,10.71,-1.25,A tiempo,141.54
VIAJE-5643,VH-116,Camión ligero,2025-04-04,2025-04,12:35:00,07:17:02,11:39:28,2935.83,4,1266.76,Retrasado,18.7,23.07,-4.370000000000001,A tiempo,1076.75
VIAJE-5644,VH-124,Camión ligero,2025-04-09,2025-04,09:44:00,05:51:26,05:55:50,726.86,5,238.95,Completado,20.12,20.2,-0.0799999999999983,A tiempo,203.11
VIAJE-5645,VH-101,Furgoneta,2025-05-29,2025-05,10:49:00,23:55:03,18:45:18,1491.07,6,660.64,Retrasado,13.1,7.94,5.159999999999999,Retrasado,561.54
VIAJE-5646,VH-106,Furgoneta,2025-06-04,2025-06,09:45:00,22:05:13,21:21:19,575.81,1,213.57,Completado,12.34,11.61,0.7300000000000004,Retrasado,181.53
VIAJE-5647,VH-114,Camión pesado,2025-02-03,2025-02,08:24:00,16:35:44,15:35:01,535.04,1,237.41,Completado,8.2,7.18,1.0199999999999996,Retrasado,201.8
VIAJE-5648,VH-106,Tráiler,2025-06-20,2025-06,08:58:00,01:05:20,01:44:55,1754.99,6,551.26,Completado,16.12,16.78,-0.6600000000000001,A tiempo,468.57
VIAJE-5649,VH-103,Camión ligero,2025-05-17,2025-05,13:38:00,11:21:01,13:02:03,2501.09,6,829.14,Completado,21.72,23.4,-1.6799999999999997,A tiempo,704.77
VIAJE-5650,VH-123,Furgoneta,2025-01-22,2025-01,12:16:00,00:24:51,01:49:33,636.4,2,250.76,Completado,12.15,13.56,-1.4100000000000001,A tiempo,213.15
VIAJE-5651,VH-114,Camión pesado,2025-04-04,2025-04,06:23:00,08:50:17,12:24:12,1031.65,3,453.79,Completado,2.45,6.02,-3.5699999999999994,A tiempo,385.72
VIAJE-5652,VH-122,Camión pesado,2025-01-20,2025-01,07:45:00,00:08:05,00:07:44,2581.95,5,659.94,Completado,16.38,16.38,0.0,A tiempo,560.95
VIAJE-5653,VH-111,Tráiler,2025-04-10,2025-04,10:31:00,03:44:04,04:49:48,828.89,5,326.67,Completado,17.22,18.31,-1.0899999999999999,A tiempo,277.67
VIAJE-5654,VH-123,Furgoneta,2025-02-21,2025-02,11:15:00,09:19:58,08:37:27,1160.96,3,506.46,Cancelado,22.08,21.37,0.7099999999999973,Retrasado,430.49
VIAJE-5655,VH-124,Tráiler,2025-01-17,2025-01,12:13:00,07:53:24,05:50:11,1531.14,2,496.07,Cancelado,19.67,17.62,2.0500000000000007,Retrasado,421.66
VIAJE-5656,VH-122,Camión ligero,2025-05-27,2025-05,11:59:00,04:34:00,04:39:53,2221.26,3,917.28,Completado,16.58,16.68,-0.10000000000000142,A tiempo,779.69
VIAJE-5657,VH-124,Tráiler,2025-06-02,2025-06,08:20:00,22:30:48,21:20:04,1712.33,4,717.21,Completado,14.18,13.0,1.1799999999999997,Retrasado,609.63
VIAJE-5658,VH-103,Camión pesado,2025-01-04,2025-01,13:55:00,13:02:06,16:56:58,1671.22,3,614.51,Completado,23.12,3.03,20.09,Retrasado,522.33
VIAJE-5659,VH-108,Camión pesado,2025-04-09,2025-04,07:59:00,23:24:38,04:46:35,1265.84,6,481.19,Cancelado,15.43,20.79,-5.359999999999999,A tiempo,409.01
VIAJE-5660,VH-106,Camión pesado,2025-02-10,2025-02,12:52:00,20:13:06,19:35:11,448.98,3,184.94,Retrasado,7.35,6.72,0.6299999999999999,Retrasado,157.2
VIAJE-5661,VH-118,Tráiler,2025-02-26,2025-02,13:14:00,20:01:43,19:04:14,450.53,1,170.81,Completado,6.8,5.84,0.96,Retrasado,145.19
VIAJE-5662,VH-115,Furgoneta,2025-02-12,2025-02,08:59:00,16:30:52,16:23:38,336.91,5,145.96,Cancelado,7.53,7.41,0.1200000000000001,Retrasado,124.07
VIAJE-5663,VH-108,Furgoneta,2025-02-10,2025-02,09:23:00,00:54:10,05:36:03,2225.66,6,749.13,Cancelado,15.52,20.22,-4.699999999999999,A tiempo,636.76
VIAJE-5664,VH-114,Furgoneta,2025-03-10,2025-03,13:03:00,20:13:18,21:01:01,270.8,2,118.27,Completado,7.17,7.97,-0.7999999999999998,A tiempo,100.53
VIAJE-5665,VH-122,Tráiler,2025-03-29,2025-03,08:14:00,03:51:37,04:52:20,2116.44,2,698.55,Completado,19.63,20.64,-1.0100000000000016,A tiempo,593.77
VIAJE-5666,VH-113,Camión pesado,2025-02-19,2025-02,13:00:00,20:07:40,20:49:40,473.58,6,206.01,Completado,7.13,7.83,-0.7000000000000002,A tiempo,175.11
VIAJE-5667,VH-104,Tráiler,2025-05-18,2025-05,07:01:00,03:41:05,03:56:29,1996.65,6,892.14,Completado,20.67,20.92,-0.25,A tiempo,758.32
VIAJE-5668,VH-100,Camión pesado,2025-05-04,2025-05,08:46:00,16:39:20,16:34:06,334.24,3,140.16,Completado,7.89,7.8,0.08999999999999986,Retrasado,119.14
VIAJE-5669,VH-103,Tráiler,2025-01-07,2025-01,10:14:00,08:44:44,12:30:09,2683.39,1,787.64,Retrasado,22.51,2.27,20.240000000000002,Retrasado,669.49
VIAJE-5670,VH-116,Camión ligero,2025-05-07,2025-05,08:58:00,12:34:49,12:42:47,125.99,4,40.34,Completado,3.61,3.75,-0.14000000000000012,A tiempo,34.29
