id_viaje,vehiculo_id,tipo_vehiculo,fecha,hora_salida,hora_llegada_real,hora_llegada_estimada,distancia_km,numero_entregas,combustible_litros,estado_viaje
VIAJE-6133,VH-113,Tráiler,2025-04-03,11:07:00,19:18:24,21:36:11,1051.58,4,471.83,Cancelado
VIAJE-6134,VH-123,Camión pesado,2025-02-21,06:32:00,08:32:40,07:08:23,1533.52,5,580.1,Retrasado
VIAJE-6135,VH-122,Furgoneta,2025-01-28,12:10:00,01:25:21,03:17:45,804.08,2,270.07,Completado
VIAJE-6136,VH-123,Tráiler,2025-06-09,10:10:00,09:17:31,12:15:42,1469.52,3,429.04,Retrasado
VIAJE-6137,VH-106,Camión ligero,2025-04-09,12:11:00,04:58:51,10:03:25,1572.56,6,420.33,Completado
VIAJE-6138,VH-116,Camión ligero,2025-04-30,14:32:00,23:24:50,00:16:31,543.12,4,225.04,Cancelado
VIAJE-6139,VH-109,Tráiler,2025-06-09,14:37:00,07:04:17,03:51:44,2724.34,2,931.82,Completado
VIAJE-6140,VH-107,Tráiler,2025-01-31,13:39:00,14:46:08,17:39:43,1335.6,2,394.8,Cancelado
VIAJE-6141,VH-101,Camión ligero,2025-04-20,11:52:00,02:24:44,02:58:10,901.52,5,306.16,Cancelado
VIAJE-6142,VH-108,Tráiler,2025-04-25,11:45:00,01:41:11,01:21:18,767.69,4,240.13,Completado
VIAJE-6143,VH-118,Camión ligero,2025-05-20,14:39:00,00:10:57,21:15:59,2136.69,6,753.9,Completado
VIAJE-6144,VH-118,Camión ligero,2025-03-24,13:38:00,18:18:17,18:19:07,248.72,3,92.45,Retrasado
VIAJE-6145,VH-105,Tráiler,2025-05-21,09:32:00,23:39:27,22:24:33,712.85,4,181.47,Completado
VIAJE-6146,VH-100,Tráiler,2025-04-13,07:09:00,20:05:18,18:50:53,594.73,1,259.97,Cancelado
VIAJE-6147,VH-100,Furgoneta,2025-01-23,14:56:00,06:04:05,07:47:40,1330.22,5,476.22,Retrasado
VIAJE-6148,VH-120,Camión ligero,2025-05-11,08:52:00,00:03:14,18:15:31,2192.7,4,724.38,Cancelado
VIAJE-6149,VH-101,Camión ligero,2025-01-13,13:37:00,21:41:11,21:54:11,397.38,2,110.79,Cancelado
VIAJE-6150,VH-119,Camión pesado,2025-02-27,10:57:00,21:26:46,23:06:57,1949.39,4,724.19,Retrasado
VIAJE-6151,VH-101,Camión pesado,2025-03-22,06:26:00,07:00:41,06:22:32,1189.82,5,420.85,Completado
VIAJE-6152,VH-106,Furgoneta,2025-04-01,13:00:00,03:49:00,23:10:37,1851.19,6,526.04,Completado
VIAJE-6153,VH-103,Furgoneta,2025-03-26,11:40:00,15:37:52,15:33:35,252.81,3,108.96,Completado
VIAJE-6154,VH-104,Camión ligero,2025-05-15,13:39:00,19:24:40,19:33:33,1937.07,2,759.68,Completado
VIAJE-6155,VH-108,Camión ligero,2025-03-21,11:32:00,14:15:12,12:44:28,913.48,1,284.74,Retrasado
VIAJE-6156,VH-101,Camión ligero,2025-02-09,09:41:00,00:10:26,23:01:34,2464.69,2,1104.42,Completado
VIAJE-6157,VH-110,Tráiler,2025-05-17,07:47:00,11:30:25,11:38:19,206.88,4,73.97,Completado
VIAJE-6158,VH-107,Furgoneta,2025-06-10,10:22:00,07:58:43,11:04:01,900.73,4,328.68,Completado
VIAJE-6159,VH-100,Camión pesado,2025-04-19,12:19:00,03:46:45,08:57:36,1288.68,2,480.2,Retrasado
VIAJE-6160,VH-106,Tráiler,2025-05-10,09:55:00,17:23:30,17:05:29,398.36,4,155.87,Completado
VIAJE-6161,VH-119,Camión pesado,2025-06-19,13:14:00,20:02:18,20:35:52,311.27,5,90.79,Completado
VIAJE-6162,VH-104,Camión ligero,2025-03-26,14:23:00,10:47:04,06:18:16,2507.59,6,1038.97,Completado
VIAJE-6163,VH-105,Furgoneta,2025-01-24,12:54:00,12:33:45,10:22:27,2140.71,5,851.52,Cancelado
VIAJE-6164,VH-107,Tráiler,2025-04-10,06:29:00,02:21:39,06:55:21,1842.67,4,721.97,Retrasado
VIAJE-6165,VH-105,Camión ligero,2025-03-30,11:34:00,02:36:16,02:32:46,500.66,6,199.34,Cancelado
VIAJE-6166,VH-103,Tráiler,2025-01-17,13:00:00,06:29:12,04:16:02,1187.92,2,454.83,Retrasado
VIAJE-6167,VH-118,Camión ligero,2025-06-15,10:57:00,10:52:40,15:44:04,1874.8,3,719.04,Retrasado
VIAJE-6168,VH-122,Camión ligero,2025-06-01,10:52:00,14:44:22,12:57:54,1609.93,4,639.45,Completado
VIAJE-6169,VH-118,Camión pesado,2025-05-18,12:18:00,20:51:50,23:30:29,2275.48,2,581.92,Completado
VIAJE-6170,VH-113,Furgoneta,2025-01-08,12:45:00,04:25:54,03:25:38,1375.49,2,468.33,Completado
VIAJE-6171,VH-119,Tráiler,2025-04-17,12:27:00,10:16:01,13:39:24,1377.26,3,596.43,Completado
VIAJE-6172,VH-105,Camión ligero,2025-02-04,08:08:00,17:24:56,18:33:03,2301.6,3,825.91,Completado
VIAJE-6173,VH-106,Tráiler,2025-04-19,14:14:00,09:13:26,12:19:27,2129.28,5,572.26,Retrasado
VIAJE-6174,VH-119,Camión ligero,2025-03-25,08:40:00,00:40:13,23:35:13,1001.36,1,255.73,Completado
VIAJE-6175,VH-106,Camión pesado,2025-03-31,07:29:00,23:28:09,23:09:15,732.45,3,228.11,Retrasado
VIAJE-6176,VH-101,Camión ligero,2025-05-21,12:15:00,12:46:20,09:34:59,861.46,2,316.08,Completado
VIAJE-6177,VH-123,Tráiler,2025-06-06,11:22:00,16:10:06,16:02:49,1046.02,2,353.28,Completado
VIAJE-6178,VH-102,Furgoneta,2025-06-05,06:01:00,17:58:04,17:20:04,768.86,5,341.8,Completado
VIAJE-6179,VH-110,Camión ligero,2025-02-23,10:49:00,02:05:23,01:37:43,875.67,5,243.56,Cancelado
VIAJE-6180,VH-117,Camión pesado,2025-05-27,06:19:00,05:52:56,02:48:53,934.34,2,406.47,Completado
VIAJE-6181,VH-112,Camión ligero,2025-04-06,13:18:00,17:59:30,14:29:12,1087.97,3,328.72,Cancelado
VIAJE-6182,VH-114,Tráiler,2025-05-31,11:13:00,16:08:20,15:49:41,319.92,1,117.29,Completado
VIAJE-6183,VH-107,Tráiler,2025-05-07,12:27:00,18:48:32,18:51:46,240.19,6,78.01,Completado
VIAJE-6184,VH-101,Camión ligero,2025-05-18,13:15:00,19:11:44,18:52:57,227.39,1,99.52,Completado
VIAJE-6185,VH-107,Tráiler,2025-05-04,14:26:00,00:17:29,00:14:59,336.71,1,121.11,Cancelado
VIAJE-6186,VH-114,Camión ligero,2025-01-12,12:40:00,14:47:38,13:28:00,1226.15,2,417.91,Completado
VIAJE-6187,VH-113,Camión ligero,2025-02-06,12:52:00,17:27:47,13:47:32,1084.29,6,475.37,Completado
VIAJE-6188,VH-122,Camión pesado,2025-01-04,12:02:00,16:27:42,17:04:17,167.44,2,56.32,Completado
VIAJE-6189,VH-120,Furgoneta,2025-01-05,11:58:00,04:11:24,23:18:35,1477.32,6,454.8,Completado
VIAJE-6190,VH-100,Tráiler,2025-04-15,13:02:00,19:46:32,20:15:29,222.61,3,80.87,Completado
VIAJE-6191,VH-103,Tráiler,2025-04-19,09:13:00,02:15:42,21:46:32,2083.95,2,577.93,Completado
VIAJE-6192,VH-101,Furgoneta,2025-03-01,08:11:00,16:45:57,13:14:43,1038.98,4,265.47,Cancelado
VIAJE-6193,VH-124,Camión ligero,2025-01-20,07:48:00,19:21:20,18:23:51,593.59,2,160.39,Completado
VIAJE-6194,VH-120,Camión pesado,2025-04-04,08:33:00,03:58:34,01:59:06,1338.75,2,530.93,Completado
VIAJE-6195,VH-110,Tráiler,2025-06-23,10:21:00,18:09:25,17:55:19,329.23,5,133.17,Completado
VIAJE-6196,VH-119,Tráiler,2025-04-20,06:11:00,20:18:50,19:00:50,713.31,4,203.13,Completado
VIAJE-6197,VH-123,Furgoneta,2025-03-05,12:48:00,11:40:32,14:27:15,1299.35,6,538.18,Completado
VIAJE-6198,VH-121,Furgoneta,2025-02-15,13:53:00,02:33:28,01:55:44,585.44,1,167.15,Retrasado
VIAJE-6199,VH-112,Furgoneta,2025-03-27,07:17:00,07:43:40,06:46:21,1610.63,2,481.99,Cancelado
VIAJE-6200,VH-101,Tráiler,2025-04-17,10:06:00,00:21:49,23:09:43,874.51,3,289.34,Cancelado
VIAJE-6201,VH-122,Furgoneta,2025-02-10,10:56:00,09:14:37,12:04:49,1554.98,3,511.22,Completado
VIAJE-6202,VH-121,Camión pesado,2025-03-28,09:35:00,14:17:20,11:04:45,1652.76,4,622.69,Cancelado
VIAJE-6203,VH-117,Furgoneta,2025-03-05,08:18:00,19:37:01,19:35:46,751.82,4,277.03,Completado
VIAJE-6204,VH-103,Furgoneta,2025-05-02,07:10:00,14:39:01,18:44:59,2031.86,6,894.38,Cancelado
VIAJE-6205,VH-107,Furgoneta,2025-03-11,09:42:00,00:53:04,02:01:08,788.7,5,236.03,Cancelado
VIAJE-6206,VH-100,Tráiler,2025-01-26,12:46:00,15:31:59,16:15:27,1119.94,4,332.93,Cancelado
VIAJE-6207,VH-124,Camión ligero,2025-04-17,07:22:00,00:56:49,19:44:56,2368.11,5,778.47,Cancelado
VIAJE-6208,VH-120,Camión pesado,2025-04-29,07:01:00,20:16:46,20:10:33,661.6,2,215.62,Retrasado
VIAJE-6209,VH-122,Camión pesado,2025-01-02,07:17:00,09:57:12,13:37:30,1252.01,4,539.32,Completado
VIAJE-6210,VH-117,Camión pesado,2025-04-09,10:36:00,22:10:05,23:49:50,408.04,1,134.51,Completado
VIAJE-6211,VH-118,Furgoneta,2025-04-24,12:11:00,05:03:20,06:18:52,693.78,2,311.02,Completado
VIAJE-6212,VH-112,Furgoneta,2025-03-30,12:13:00,08:24:21,07:52:33,1663.74,1,664.85,Cancelado
VIAJE-6213,VH-118,Furgoneta,2025-01-03,09:25:00,01:10:01,20:09:27,1609.51,6,617.33,Completado
VIAJE-6214,VH-120,Tráiler,2025-04-09,10:36:00,09:46:03,13:10:12,1269.97,4,323.99,Cancelado
VIAJE-6215,VH-107,Camión pesado,2025-03-26,09:38:00,16:44:11,15:53:59,242.89,4,77.72,Cancelado
VIAJE-6216,VH-100,Camión ligero,2025-04-13,09:36:00,15:16:30,17:36:08,1758.4,1,468.19,Completado
VIAJE-6217,VH-107,Furgoneta,2025-03-11,09:30:00,05:42:41,07:47:28,2067.79,4,601.78,Completado
VIAJE-6218,VH-117,Camión ligero,2025-03-14,06:52:00,10:46:51,07:20:08,1727.49,3,453.32,Completado
VIAJE-6219,VH-113,Tráiler,2025-06-03,09:02:00,14:26:00,13:46:15,216.23,5,71.38,Completado
VIAJE-6220,VH-118,Camión ligero,2025-01-07,06:54:00,23:13:52,01:09:35,1077.19,2,277.62,Cancelado
VIAJE-6221,VH-117,Tráiler,2025-04-17,07:25:00,03:33:06,09:42:21,3088.13,6,1313.18,Cancelado
VIAJE-6222,VH-101,Camión pesado,2025-03-16,08:07:00,06:02:10,06:03:46,2791.37,3,1112.48,Completado
VIAJE-6223,VH-109,Furgoneta,2025-02-09,06:13:00,22:54:08,23:52:48,550.41,1,199.85,Completado
VIAJE-6224,VH-115,Camión ligero,2025-02-22,14:24:00,19:06:10,18:32:13,202.03,4,78.87,Completado
VIAJE-6225,VH-115,Camión ligero,2025-02-22,08:50:00,19:16:58,23:41:16,1836.8,3,759.3,Completado
VIAJE-6226,VH-109,Tráiler,2025-06-21,06:10:00,04:48:59,23:03:15,2371.22,6,636.44,Completado
VIAJE-6227,VH-117,Tráiler,2025-06-11,10:20:00,18:37:20,17:33:56,409.34,6,178.43,Completado
VIAJE-6228,VH-113,Tráiler,2025-05-11,11:31:00,07:01:21,07:38:17,1256.33,2,374.1,Completado
VIAJE-6229,VH-101,Tráiler,2025-03-19,07:42:00,07:03:00,14:08:06,1651.79,5,468.88,Completado
VIAJE-6230,VH-103,Furgoneta,2025-03-14,06:04:00,16:43:33,13:47:30,1154.02,3,300.37,Cancelado
VIAJE-6231,VH-121,Tráiler,2025-06-19,08:24:00,13:27:20,13:12:31,262.47,3,118.02,Completado
VIAJE-6232,VH-124,Tráiler,2025-03-21,07:00:00,15:23:26,15:56:46,373.65,4,98.27,Retrasado
VIAJE-6233,VH-118,Furgoneta,2025-05-14,14:58:00,10:49:06,07:57:17,2062.65,5,750.89,Cancelado
VIAJE-6234,VH-107,Camión ligero,2025-01-08,11:06:00,16:16:44,14:53:05,1609.12,6,547.56,Retrasado
VIAJE-6235,VH-106,Furgoneta,2025-04-04,14:18:00,09:04:46,08:24:55,2740.87,2,1082.32,Retrasado
VIAJE-6236,VH-104,Tráiler,2025-04-14,08:48:00,16:51:24,14:32:20,1481.15,1,629.18,Retrasado
VIAJE-6237,VH-100,Camión ligero,2025-01-22,10:54:00,10:51:03,15:43:30,3205.01,1,804.52,Retrasado
VIAJE-6238,VH-116,Tráiler,2025-02-16,10:02:00,00:15:22,04:34:42,1929.42,1,483.68,Retrasado
VIAJE-6239,VH-113,Camión ligero,2025-06-22,10:51:00,23:47:45,19:48:49,1826.41,5,628.91,Completado
VIAJE-6240,VH-106,Camión ligero,2025-02-01,11:55:00,02:22:58,22:15:40,1402.23,2,392.09,Completado
VIAJE-6241,VH-117,Camión pesado,2025-03-14,06:34:00,21:20:30,21:27:25,636.36,2,204.64,Cancelado
VIAJE-6242,VH-118,Furgoneta,2025-01-09,06:17:00,12:31:39,12:05:35,368.74,5,136.83,Completado
VIAJE-6243,VH-107,Furgoneta,2025-01-27,07:59:00,21:18:43,20:05:21,755.47,3,335.0,Retrasado
VIAJE-6244,VH-104,Camión pesado,2025-06-14,14:37:00,22:39:15,22:08:46,506.57,4,191.44,Completado
VIAJE-6245,VH-115,Camión ligero,2025-06-03,13:33:00,02:36:07,00:42:41,458.2,5,121.22,Completado
VIAJE-6246,VH-103,Furgoneta,2025-03-26,09:19:00,14:52:04,15:20:43,240.46,2,84.67,Completado
VIAJE-6247,VH-120,Furgoneta,2025-03-15,13:35:00,10:26:34,12:50:40,1004.71,6,277.08,Completado
VIAJE-6248,VH-105,Camión ligero,2025-06-14,14:43:00,18:16:05,17:19:18,1499.06,1,601.43,Retrasado
VIAJE-6249,VH-117,Camión ligero,2025-06-22,09:29:00,13:09:56,10:13:30,1686.53,6,496.49,Cancelado
VIAJE-6250,VH-123,Tráiler,2025-03-06,09:52:00,21:00:34,19:06:02,1892.46,1,598.75,Completado
VIAJE-6251,VH-111,Tráiler,2025-04-06,10:44:00,00:04:06,20:33:28,1933.56,3,829.42,Completado
VIAJE-6252,VH-113,Tráiler,2025-05-26,06:44:00,22:26:34,22:57:02,1032.98,5,370.47,Completado
VIAJE-6253,VH-112,Camión ligero,2025-01-13,12:21:00,09:41:14,11:19:37,845.47,4,274.14,Completado
VIAJE-6254,VH-102,Tráiler,2025-03-23,08:28:00,05:31:40,06:33:48,1412.32,4,372.6,Cancelado
VIAJE-6255,VH-117,Camión ligero,2025-02-05,11:14:00,18:26:39,18:14:48,1575.56,2,519.45,Cancelado
VIAJE-6256,VH-105,Tráiler,2025-03-17,10:19:00,09:28:08,08:14:25,1470.04,2,625.19,Completado
VIAJE-6257,VH-117,Furgoneta,2025-06-22,08:15:00,20:28:17,17:20:54,2392.0,2,843.08,Completado
VIAJE-6258,VH-108,Camión ligero,2025-04-27,08:19:00,15:24:17,16:20:43,306.49,2,101.04,Completado
VIAJE-6259,VH-110,Furgoneta,2025-03-22,13:18:00,06:12:31,04:47:14,2184.47,1,910.53,Cancelado
VIAJE-6260,VH-112,Camión ligero,2025-02-11,10:10:00,05:08:13,03:33:10,615.73,2,171.71,Completado
VIAJE-6261,VH-121,Furgoneta,2025-04-02,08:59:00,21:12:23,21:20:42,407.06,6,167.74,Cancelado
VIAJE-6262,VH-112,Camión pesado,2025-01-12,10:01:00,05:57:08,04:31:59,1563.8,4,673.94,Cancelado
VIAJE-6263,VH-119,Camión ligero,2025-04-24,08:06:00,08:25:37,05:47:28,1655.49,5,457.25,Completado
VIAJE-6264,VH-102,Tráiler,2025-04-29,14:59:00,04:21:42,06:25:50,2474.72,3,910.87,Retrasado
VIAJE-6265,VH-112,Camión pesado,2025-05-02,06:25:00,18:35:45,19:30:54,426.86,3,189.63,Completado
VIAJE-6266,VH-107,Camión pesado,2025-05-09,06:19:00,08:46:19,04:51:50,1785.87,3,500.48,Retrasado
VIAJE-6267,VH-103,Camión ligero,2025-01-28,09:41:00,22:53:06,22:50:35,593.38,2,206.17,Cancelado
VIAJE-6268,VH-101,Camión ligero,2025-01-15,06:11:00,16:47:06,12:37:37,1934.97,4,540.33,Completado
VIAJE-6269,VH-112,Furgoneta,2025-05-07,07:32:00,19:34:17,17:30:27,1591.3,5,629.23,Cancelado
VIAJE-6270,VH-119,Camión pesado,2025-02-28,06:18:00,20:49:13,16:37:20,1685.85,2,500.47,Retrasado
VIAJE-6271,VH-120,Tráiler,2025-04-30,14:49:00,20:17:17,20:11:29,236.7,3,72.81,Completado
VIAJE-6272,VH-114,Camión ligero,2025-01-31,10:48:00,05:01:34,07:16:52,1040.85,6,451.73,Retrasado
VIAJE-6273,VH-115,Tráiler,2025-04-18,12:21:00,17:02:13,17:14:42,173.76,4,69.84,Completado
VIAJE-6274,VH-104,Camión ligero,2025-05-28,08:35:00,14:33:51,14:31:21,346.96,3,90.55,Completado
VIAJE-6275,VH-123,Camión ligero,2025-02-09,08:15:00,13:26:07,13:37:53,179.18,4,69.15,Retrasado
VIAJE-6276,VH-100,Tráiler,2025-06-11,13:40:00,11:20:06,09:04:03,940.68,2,363.85,Completado
VIAJE-6277,VH-117,Furgoneta,2025-05-30,08:04:00,02:02:27,02:15:09,1894.8,6,581.51,Cancelado
VIAJE-6278,VH-111,Tráiler,2025-02-26,13:05:00,18:54:25,18:34:40,371.75,5,94.54,Completado
VIAJE-6279,VH-123,Camión pesado,2025-04-27,11:49:00,07:35:59,08:26:54,2311.4,5,900.01,Completado
VIAJE-6280,VH-122,Camión ligero,2025-02-23,08:16:00,06:23:05,06:23:58,1193.89,6,389.23,Cancelado
VIAJE-6281,VH-106,Camión pesado,2025-05-03,14:45:00,04:36:40,03:22:15,688.01,5,265.99,Retrasado
VIAJE-6282,VH-110,Camión ligero,2025-03-29,09:58:00,12:03:40,14:14:41,825.88,1,316.69,Completado
VIAJE-6283,VH-112,Furgoneta,2025-02-11,12:25:00,03:53:13,05:36:40,730.88,2,236.63,Completado
VIAJE-6284,VH-115,Camión pesado,2025-03-13,11:22:00,23:30:52,23:28:28,756.96,2,315.56,Retrasado
VIAJE-6285,VH-110,Tráiler,2025-06-07,13:26:00,03:24:05,03:46:23,665.6,3,187.66,Completado
VIAJE-6286,VH-118,Furgoneta,2025-04-05,07:01:00,23:07:50,20:44:30,886.58,3,294.93,Completado
VIAJE-6287,VH-118,Tráiler,2025-03-25,12:34:00,09:17:30,13:33:51,2878.07,2,750.74,Retrasado
VIAJE-6288,VH-124,Camión pesado,2025-04-25,12:45:00,13:23:26,15:09:45,1327.92,2,518.46,Cancelado
VIAJE-6289,VH-114,Camión pesado,2025-03-07,10:55:00,19:17:12,18:47:15,294.96,1,124.98,Completado
VIAJE-6290,VH-100,Camión pesado,2025-02-07,09:18:00,04:22:37,09:59:51,2087.46,6,813.79,Completado
VIAJE-6291,VH-109,Furgoneta,2025-05-07,13:54:00,08:15:07,05:36:02,1903.44,5,725.38,Retrasado
VIAJE-6292,VH-100,Camión pesado,2025-02-28,14:08:00,20:26:21,21:05:02,303.39,6,133.11,Completado
VIAJE-6293,VH-124,Camión pesado,2025-02-19,13:41:00,01:18:56,05:52:27,1291.4,1,503.31,Completado
VIAJE-6294,VH-110,Camión ligero,2025-04-12,13:25:00,02:38:59,23:16:00,1780.14,4,669.38,Completado
VIAJE-6295,VH-116,Tráiler,2025-02-21,06:07:00,11:12:55,10:29:31,181.17,2,79.68,Completado
VIAJE-6296,VH-123,Furgoneta,2025-05-09,10:08:00,05:58:02,04:12:12,795.85,5,356.99,Completado
VIAJE-6297,VH-113,Tráiler,2025-06-22,12:01:00,09:34:42,10:07:43,2295.42,6,760.0,Completado
VIAJE-6298,VH-122,Camión pesado,2025-04-08,06:54:00,00:20:10,02:31:09,995.38,5,426.15,Cancelado
VIAJE-6299,VH-104,Camión ligero,2025-05-24,11:58:00,09:15:17,06:47:16,1122.53,1,322.79,Completado
VIAJE-6300,VH-119,Furgoneta,2025-01-24,09:23:00,13:40:46,13:08:05,241.12,1,103.63,Completado
VIAJE-6301,VH-112,Camión ligero,2025-05-02,11:50:00,07:12:58,09:04:05,2542.93,6,910.82,Completado
VIAJE-6302,VH-106,Camión ligero,2025-03-15,10:40:00,15:48:03,15:24:12,211.91,3,67.75,Retrasado
VIAJE-6303,VH-116,Furgoneta,2025-01-20,09:53:00,03:04:16,01:01:27,874.83,6,308.82,Completado
VIAJE-6304,VH-115,Furgoneta,2025-04-28,11:22:00,12:37:41,13:40:58,956.99,5,258.98,Retrasado
VIAJE-6305,VH-116,Furgoneta,2025-04-08,10:28:00,17:31:34,17:37:47,449.21,4,115.55,Cancelado
VIAJE-6306,VH-101,Camión pesado,2025-04-29,07:25:00,02:41:59,04:35:36,2211.1,5,643.08,Completado
VIAJE-6307,VH-113,Camión ligero,2025-01-28,11:33:00,08:13:50,14:38:05,2098.73,5,572.04,Cancelado
VIAJE-6308,VH-118,Tráiler,2025-04-09,13:22:00,18:00:25,19:24:58,1675.82,2,472.52,Completado
VIAJE-6309,VH-115,Camión ligero,2025-03-24,06:21:00,04:57:13,00:36:49,2397.87,3,770.45,Cancelado
VIAJE-6310,VH-102,Furgoneta,2025-04-19,11:28:00,21:55:25,20:31:32,1785.47,2,531.86,Completado
VIAJE-6311,VH-118,Camión pesado,2025-03-14,08:24:00,04:48:29,07:17:25,728.19,4,284.05,Completado
VIAJE-6312,VH-117,Camión ligero,2025-01-18,11:34:00,03:01:41,03:35:49,2650.29,4,983.13,Completado
VIAJE-6313,VH-100,Camión pesado,2025-01-02,08:50:00,10:32:36,08:03:57,981.62,4,393.42,Retrasado
VIAJE-6314,VH-118,Camión pesado,2025-03-07,11:04:00,18:24:48,14:17:13,1957.29,6,614.56,Cancelado
VIAJE-6315,VH-111,Furgoneta,2025-04-20,07:15:00,09:27:11,09:44:41,114.07,2,28.69,Cancelado
VIAJE-6316,VH-115,Camión pesado,2025-01-03,13:48:00,05:55:04,10:03:55,2095.07,6,921.89,Retrasado
VIAJE-6317,VH-115,Tráiler,2025-01-30,07:56:00,20:53:28,16:46:11,1541.13,3,611.05,Cancelado
VIAJE-6318,VH-112,Camión pesado,2025-01-01,06:00:00,04:21:32,01:19:38,744.95,1,207.33,Completado
VIAJE-6319,VH-104,Camión pesado,2025-03-17,10:31:00,22:28:50,21:56:16,683.29,1,260.83,Retrasado
VIAJE-6320,VH-115,Camión ligero,2025-06-08,12:59:00,20:31:03,20:27:37,400.71,6,130.33,Cancelado
VIAJE-6321,VH-113,Furgoneta,2025-04-13,12:49:00,11:45:30,12:30:41,959.89,5,370.76,Cancelado
VIAJE-6322,VH-107,Camión pesado,2025-03-15,10:01:00,12:49:12,12:32:07,164.1,2,68.07,Completado
VIAJE-6323,VH-104,Tráiler,2025-06-24,11:12:00,01:05:42,21:29:00,2082.94,6,869.75,Cancelado
VIAJE-6324,VH-102,Furgoneta,2025-03-04,06:29:00,09:27:39,09:36:51,171.9,4,57.46,Completado
VIAJE-6325,VH-110,Tráiler,2025-06-13,07:05:00,02:50:43,05:29:55,1888.34,6,488.65,Retrasado
VIAJE-6326,VH-122,Camión pesado,2025-04-18,06:01:00,07:11:49,07:39:15,890.93,3,350.63,Completado
VIAJE-6327,VH-114,Furgoneta,2025-06-03,13:55:00,17:30:24,16:00:20,1770.06,2,622.21,Completado
VIAJE-6328,VH-111,Tráiler,2025-01-23,08:06:00,23:08:58,21:18:15,694.04,5,208.51,Completado
VIAJE-6329,VH-122,Tráiler,2025-06-12,12:54:00,03:56:49,01:47:36,952.03,2,277.55,Retrasado
VIAJE-6330,VH-122,Camión pesado,2025-06-18,12:27:00,07:14:02,06:09:55,1148.58,2,410.9,Completado
VIAJE-6331,VH-118,Camión pesado,2025-05-08,08:18:00,10:25:12,10:39:44,132.37,6,50.97,Completado
VIAJE-6332,VH-100,Tráiler,2025-06-20,06:05:00,22:04:34,21:12:39,957.2,1,352.1,Cancelado
VIAJE-6333,VH-124,Furgoneta,2025-03-13,09:52:00,18:27:20,19:37:35,559.12,4,162.47,Completado
VIAJE-6334,VH-120,Camión pesado,2025-03-02,11:57:00,09:18:25,08:32:50,1200.66,2,471.32,Completado
VIAJE-6335,VH-100,Camión ligero,2025-01-15,06:46:00,10:30:05,10:36:03,119.88,5,31.55,Retrasado
VIAJE-6336,VH-116,Camión ligero,2025-01-01,10:54:00,02:48:06,03:07:17,2740.73,2,1223.68,Completado
VIAJE-6337,VH-110,Furgoneta,2025-01-17,11:34:00,06:04:57,07:40:36,2296.09,2,597.25,Completado
VIAJE-6338,VH-101,Furgoneta,2025-02-26,13:26:00,10:58:09,10:17:02,854.93,4,305.0,Completado
VIAJE-6339,VH-116,Camión ligero,2025-02-05,08:43:00,15:56:07,19:14:30,1585.8,3,670.86,Cancelado
VIAJE-6340,VH-109,Tráiler,2025-03-07,13:54:00,16:04:20,15:53:24,95.36,6,42.79,Completado
VIAJE-6341,VH-101,Furgoneta,2025-06-24,14:13:00,23:14:11,02:49:21,1970.2,1,663.03,Completado
VIAJE-6342,VH-119,Tráiler,2025-06-08,14:18:00,13:19:18,20:11:51,1588.7,5,634.53,Completado
VIAJE-6343,VH-121,Tráiler,2025-06-05,09:30:00,09:26:24,11:33:48,2844.66,3,1142.11,Completado
VIAJE-6344,VH-112,Tráiler,2025-04-20,13:44:00,07:36:17,06:19:30,2108.8,4,905.92,Cancelado
VIAJE-6345,VH-117,Camión pesado,2025-04-15,09:27:00,12:30:30,11:21:06,1792.4,6,479.57,Retrasado
VIAJE-6346,VH-124,Camión pesado,2025-04-28,12:11:00,17:25:15,16:51:02,1092.41,4,385.56,Cancelado
VIAJE-6347,VH-100,Camión pesado,2025-04-25,12:05:00,09:45:54,05:13:44,3178.55,3,1144.47,Cancelado
VIAJE-6348,VH-121,Camión ligero,2025-04-29,10:37:00,15:28:06,15:46:30,1798.53,5,498.4,Completado
VIAJE-6349,VH-119,Tráiler,2025-05-03,13:09:00,11:06:22,10:19:01,1514.58,4,386.2,Completado
VIAJE-6350,VH-117,Furgoneta,2025-05-17,06:20:00,09:40:56,10:07:32,110.17,6,33.95,Retrasado
VIAJE-6351,VH-103,Tráiler,2025-03-26,13:35:00,18:23:17,19:10:04,1522.8,2,669.73,Completado
VIAJE-6352,VH-112,Furgoneta,2025-01-24,14:34:00,12:52:16,13:02:32,1247.52,3,321.7,Completado
VIAJE-6353,VH-124,Camión ligero,2025-01-02,08:16:00,22:40:33,22:46:29,838.05,2,284.47,Retrasado
VIAJE-6354,VH-111,Tráiler,2025-01-13,09:41:00,12:26:58,12:02:58,98.63,2,26.66,Completado
VIAJE-6355,VH-110,Camión ligero,2025-01-17,14:25:00,06:51:17,02:51:45,1271.59,3,509.71,Completado
VIAJE-6356,VH-112,Furgoneta,2025-02-08,08:10:00,20:36:41,19:31:54,467.44,5,127.99,Cancelado
VIAJE-6357,VH-100,Tráiler,2025-02-13,06:00:00,19:59:35,14:31:11,1897.34,2,525.98,Completado
VIAJE-6358,VH-105,Tráiler,2025-06-16,12:08:00,02:04:23,01:30:08,867.02,4,298.18,Completado
VIAJE-6359,VH-100,Furgoneta,2025-05-07,07:51:00,15:22:55,19:36:04,1295.45,4,572.86,Completado
